Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,27,Minnesota,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,20,42168.95,12127.5,10475
State,27,Minnesota,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",28,43695.892857,17284.464286,13151.75
State,27,Minnesota,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",27,33468.666667,11757.444444,7466.7037037
State,27,Minnesota,758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",16,22579.75,8074.6875,6991.5
State,27,Minnesota,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,24,33127.166667,10523.375,6222.7916667
State,27,Minnesota,776,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,16,22494.25,6988.4375,5247.375
State,27,Minnesota,786,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,17,71362.529412,22042.647059,18670
State,27,Minnesota,787,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,34,39491.5,10575.941176,7921.4705882
State,27,Minnesota,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,21,22896.285714,8019.5238095,5266.5238095
State,27,Minnesota,805,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH MCC,11,25222.363636,10983.363636,8888.0909091
State,27,Minnesota,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,44,16814.75,6784.6818182,4276.9090909
State,27,Minnesota,807,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC,45,14505.022222,5822.6666667,4114.1555556
State,27,Minnesota,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,122,67015.180328,22848.385246,18886.409836
State,27,Minnesota,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,202,35429.237624,11794.227723,9485.9851485
State,27,Minnesota,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,14,56908.214286,13317.642857,11798.714286
State,27,Minnesota,811,RED BLOOD CELL DISORDERS WITH MCC,357,40818.605042,12475.843137,10449.890756
State,27,Minnesota,812,RED BLOOD CELL DISORDERS WITHOUT MCC,432,26593.138889,8078.6736111,5985.1643519
State,27,Minnesota,813,COAGULATION DISORDERS,238,37563.802521,13564.117647,12208.890756
State,27,Minnesota,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,49,150487.85714,44526.244898,40153.612245
State,27,Minnesota,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,33,33339.787879,10497.121212,8224.8787879
State,27,Minnesota,820,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH MCC,27,200468.96296,71077.925926,67243.37037
State,27,Minnesota,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,36,66111.75,21192,17040.416667
State,27,Minnesota,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,16,61628.75,15819.1875,9046.875
State,27,Minnesota,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,49,138905.28571,52467.653061,40200.142857
State,27,Minnesota,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,45,58729,21451.644444,18225.644444
State,27,Minnesota,825,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC,11,61706.727273,19459.363636,10324.454545
State,27,Minnesota,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,11,166388.90909,57547.363636,48740.727273
State,27,Minnesota,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,33,74572.515152,27901.090909,19709.969697
State,27,Minnesota,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,16,51779.4375,16694.3125,11445.3125
State,27,Minnesota,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,54,87429.777778,34490.648148,29947.87037
State,27,Minnesota,831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH MCC,14,35585.357143,11579.214286,9327.6428571
State,27,Minnesota,832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH CC,13,25791,6997.8461538,5366.1538462
State,27,Minnesota,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,144,187253.56944,71060.722222,62191.027778
State,27,Minnesota,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,38,49278.763158,17767.342105,16311.315789
State,27,Minnesota,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,62,103133.24194,57983.370968,55442.129032
State,27,Minnesota,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,54,42081.166667,21770.296296,19039.574074
State,27,Minnesota,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,19,33785,15881.789474,11496.631579
State,27,Minnesota,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,209,100902.72727,35856.559809,30693.91866
State,27,Minnesota,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,95,45615.768421,15938.168421,12207.073684
State,27,Minnesota,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,16,32829,10162.9375,7693.25
State,27,Minnesota,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,45,56176.933333,17169.822222,15816.777778
State,27,Minnesota,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,35,41858.285714,12199.571429,9232.2285714
State,27,Minnesota,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,135,55374.585185,27694.688889,24682.607407
State,27,Minnesota,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,415,34899.060241,13350.089157,11369.672289
State,27,Minnesota,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,1078,138479.29592,47121.879406,42692.375696
State,27,Minnesota,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,351,47767.689459,16635.239316,14627.621083
State,27,Minnesota,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,170,116803.89412,47328.141176,39478.435294
State,27,Minnesota,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,162,63243.117284,21301.87037,16911.759259
State,27,Minnesota,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,22,38633.272727,12508.272727,10450.818182
State,27,Minnesota,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,227,40362.136564,17417.762115,14545.929515
State,27,Minnesota,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,144,25236.840278,8731.3472222,7437.8680556
State,27,Minnesota,864,FEVER AND INFLAMMATORY CONDITIONS,112,28230.071429,9154.75,6478.7410714
State,27,Minnesota,865,VIRAL ILLNESS WITH MCC,39,100596.10256,26409.512821,23506.128205
State,27,Minnesota,866,VIRAL ILLNESS WITHOUT MCC,52,30713.980769,8598.5576923,5698.2115385
State,27,Minnesota,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,52,73979.557692,27652.769231,20803.307692
State,27,Minnesota,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,34,40905.794118,11271.147059,8402
State,27,Minnesota,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,377,233697.17772,70226.981432,62974.928382
State,27,Minnesota,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,6850,50728.051241,16941.671095,14582.540584
State,27,Minnesota,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,1553,27388.698004,8856.5247907,6924.5421764
State,27,Minnesota,876,O.R. PROCEDURES WITH PRINCIPAL DIAGNOSIS OF MENTAL ILLNESS,22,109042.09091,36307.636364,31402.772727
State,27,Minnesota,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,145,24201.255172,7879.7931034,6111.5586207
State,27,Minnesota,881,DEPRESSIVE NEUROSES,67,16741.716418,7355.4477612,6135.5074627
State,27,Minnesota,882,NEUROSES EXCEPT DEPRESSIVE,73,22213.712329,7408.8356164,5866.6986301
State,27,Minnesota,883,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,84,36712.928571,14669.714286,12819.309524
State,27,Minnesota,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,286,42810.909091,13357,10799.367133
State,27,Minnesota,885,PSYCHOSES,1643,48165.411442,13044.872185,10533.027389
State,27,Minnesota,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",48,23687.020833,5497.5416667,4288.9166667
State,27,Minnesota,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",47,63972.021277,12657.276596,11602.787234
State,27,Minnesota,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",236,48365.690678,17250.766949,14714.851695
State,27,Minnesota,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",594,25817.888889,8175.4090909,6199.6582492
State,27,Minnesota,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,17,191692.70588,59276.294118,49056.411765
State,27,Minnesota,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,36,67805.25,18031.333333,16214.638889
State,27,Minnesota,904,SKIN GRAFTS FOR INJURIES WITH CC/MCC,14,104417,57308.428571,24714.857143
State,27,Minnesota,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,157,106888.07643,39779.528662,34095.745223
State,27,Minnesota,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,164,59793.060976,19424.054878,15713.030488
State,27,Minnesota,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,23,38519.869565,14793.434783,9454.5652174
State,27,Minnesota,913,TRAUMATIC INJURY WITH MCC,11,36187.818182,14012.909091,12651.181818
State,27,Minnesota,914,TRAUMATIC INJURY WITHOUT MCC,32,22515.65625,8163.6875,6330.15625
State,27,Minnesota,915,ALLERGIC REACTIONS WITH MCC,31,77006.548387,19283.516129,16120.741935
State,27,Minnesota,916,ALLERGIC REACTIONS WITHOUT MCC,48,21836.270833,5987.0208333,3930.3958333
State,27,Minnesota,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,402,49771.243781,15522.042289,12508.465174
State,27,Minnesota,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,176,26501.954545,7815.3068182,6138.7329545
State,27,Minnesota,919,COMPLICATIONS OF TREATMENT WITH MCC,236,58711.385593,21648.805085,17819.597458
State,27,Minnesota,920,COMPLICATIONS OF TREATMENT WITH CC,200,28514.705,10229.345,7816.635
State,27,Minnesota,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,19,18265.210526,6526.3157895,4945.6315789
State,27,Minnesota,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",26,53166.5,16619.653846,11552.423077
State,27,Minnesota,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",21,29341.809524,10084.047619,7475.8095238
State,27,Minnesota,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,24,159689.5,63549.791667,54892.75
State,27,Minnesota,935,NON-EXTENSIVE BURNS,27,58973.851852,22437.259259,18058.888889
State,27,Minnesota,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,29,53229.689655,21715.62069,17598.965517
State,27,Minnesota,947,SIGNS AND SYMPTOMS WITH MCC,117,33177.435897,11100.264957,9620.7606838
State,27,Minnesota,948,SIGNS AND SYMPTOMS WITHOUT MCC,281,21957.188612,6816.1530249,5441.3950178
State,27,Minnesota,951,OTHER FACTORS INFLUENCING HEALTH STATUS,86,12563.290698,4933.1627907,3994.9534884
State,27,Minnesota,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",99,95126.363636,34567.848485,31226.717172
State,27,Minnesota,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,58,203514.22414,73446.241379,67607.637931
State,27,Minnesota,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,30,110718.13333,41102.233333,34130.233333
State,27,Minnesota,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,74,88923.513514,30144.351351,23153.337838
State,27,Minnesota,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,71,37978.098592,14452.295775,10471.492958
State,27,Minnesota,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,22,110112.40909,30153,27494.363636
State,27,Minnesota,975,HIV WITH MAJOR RELATED CONDITION WITH CC,15,38154.933333,12119,10263.666667
State,27,Minnesota,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,445,131932.17753,43995.34382,39864.119101
State,27,Minnesota,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,219,67137.114155,22114.187215,19126.803653
State,27,Minnesota,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,40,46028.175,15949.1,11432.475
State,27,Minnesota,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,147,93923.265306,33668.612245,27055.993197
State,27,Minnesota,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,97,44981.041237,16061.329897,12490.206186
State,27,Minnesota,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,16,39356.875,11086.3125,6981.375
State,28,Mississippi,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",132,630446.84848,145938.12879,134344.04545
State,28,Mississippi,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",249,448153.99197,92301.064257,85466.907631
State,28,Mississippi,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,11,269479.63636,85411.636364,78446.181818
State,28,Mississippi,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",11,121919.09091,38063.363636,34379.272727
State,28,Mississippi,012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",25,91311.28,31935.32,28341.68
State,28,Mississippi,016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,11,248133.72727,67157.818182,56567.090909
State,28,Mississippi,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,16,296666.5,81815.25,74955
State,28,Mississippi,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,105,147832.49524,41983.238095,36971.314286
State,28,Mississippi,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,42,102783.14286,26563.166667,23856.880952
State,28,Mississippi,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,150,138542.46,32422.08,29187.133333
State,28,Mississippi,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,42,94893.547619,21378.642857,18982
State,28,Mississippi,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,53,120003.96226,19133.150943,15806.075472
State,28,Mississippi,028,SPINAL PROCEDURES WITH MCC,30,159562.96667,44296.266667,39543.933333
State,28,Mississippi,029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,31,99067.354839,25148,21637.580645
State,28,Mississippi,031,VENTRICULAR SHUNT PROCEDURES WITH MCC,14,99444.714286,32588,28026.571429
State,28,Mississippi,032,VENTRICULAR SHUNT PROCEDURES WITH CC,18,81015,15415.444444,13389.611111
State,28,Mississippi,033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,26,49456.807692,12092.461538,10717.423077
State,28,Mississippi,035,CAROTID ARTERY STENT PROCEDURES WITH CC,47,68262.765957,15364.12766,13553.319149
State,28,Mississippi,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,60,52359.433333,11849.65,10123.45
State,28,Mississippi,037,EXTRACRANIAL PROCEDURES WITH MCC,46,121389.86957,24318.065217,21673.26087
State,28,Mississippi,038,EXTRACRANIAL PROCEDURES WITH CC,125,53616.456,11241.816,9729.888
State,28,Mississippi,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,279,37898.487455,7995.7204301,6291.09319
State,28,Mississippi,040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",34,118781.38235,29219.558824,23895.529412
State,28,Mississippi,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",46,77311.456522,15938.456522,14321.956522
State,28,Mississippi,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",17,68484.352941,13169.823529,10652.529412
State,28,Mississippi,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,126,47515.388889,9941.6111111,8244.1984127
State,28,Mississippi,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,41,42015.829268,8203.2195122,6368.8292683
State,28,Mississippi,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,113,54763.884956,15148.513274,13020.548673
State,28,Mississippi,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,218,36716.853211,8915.5963303,7218.0091743
State,28,Mississippi,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,13,78920.076923,13243.923077,11904.846154
State,28,Mississippi,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,16,43769.6875,9199.9375,6303.25
State,28,Mississippi,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,12,46386.25,7540.25,4546.4166667
State,28,Mississippi,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",42,118505.69048,21594.190476,19044.285714
State,28,Mississippi,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",66,72966.515152,13619.590909,11342.090909
State,28,Mississippi,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,1066,60684.985929,14114.106004,12000.430582
State,28,Mississippi,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,1311,37486.217391,7728.3180778,5890.5308924
State,28,Mississippi,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,367,30194.501362,5691.8147139,4046.2452316
State,28,Mississippi,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,12,46119.916667,9562.4166667,8482.75
State,28,Mississippi,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,30,35565.366667,6659,5157.0666667
State,28,Mississippi,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,409,34640.173594,6007.9022005,4594.8386308
State,28,Mississippi,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,230,52669.686957,13354.06087,11244.465217
State,28,Mississippi,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,238,33620.457983,8078.3865546,6502.3739496
State,28,Mississippi,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,40,24694.525,5951.425,4473.65
State,28,Mississippi,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,73,36992.945205,10517.356164,9145.5205479
State,28,Mississippi,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,135,32546.066667,7264.7111111,5795.5185185
State,28,Mississippi,075,VIRAL MENINGITIS WITH CC/MCC,11,64413.272727,11473.454545,10229.636364
State,28,Mississippi,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,20,90105.3,12254.4,10676
State,28,Mississippi,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,23,31255.565217,7038.4347826,5462.7391304
State,28,Mississippi,080,NONTRAUMATIC STUPOR AND COMA WITH MCC,18,77415.555556,15973.277778,14482.777778
State,28,Mississippi,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,102,68432.068627,18861.568627,16248.401961
State,28,Mississippi,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,84,41394.690476,11902.964286,8968.5595238
State,28,Mississippi,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,60,38710.383333,7749.0666667,6038.7333333
State,28,Mississippi,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,79,57631.518987,15814.063291,13846.708861
State,28,Mississippi,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,114,34130.035088,9858.4912281,8161.8508772
State,28,Mississippi,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,55,27720.690909,7342.4,5904.6
State,28,Mississippi,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,205,44451.629268,11470.790244,10152.804878
State,28,Mississippi,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,246,31904.235772,7111.7195122,5734.9308943
State,28,Mississippi,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,86,23963.383721,5840.7790698,4451.5581395
State,28,Mississippi,094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,14,139145.71429,25893.142857,24788.5
State,28,Mississippi,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,14,118897.92857,18801.5,16391.714286
State,28,Mississippi,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,31,145489.51613,27447.451613,25266.322581
State,28,Mississippi,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,14,81760.285714,16439.928571,13403.785714
State,28,Mississippi,100,SEIZURES WITH MCC,351,65031.894587,13512.555556,11649.333333
State,28,Mississippi,101,SEIZURES WITHOUT MCC,329,32114.358663,6712.787234,5339.343465
State,28,Mississippi,103,HEADACHES WITHOUT MCC,56,29773.142857,6478.6607143,4612.0178571
State,28,Mississippi,123,NEUROLOGICAL EYE DISORDERS,22,29481.227273,6224.3181818,4887.1363636
State,28,Mississippi,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,27,31375.444444,7197.4444444,5572.8888889
State,28,Mississippi,149,DYSEQUILIBRIUM,63,29049.952381,5563.952381,4099.8571429
State,28,Mississippi,150,EPISTAXIS WITH MCC,13,42538.538462,9395.7692308,8041.7692308
State,28,Mississippi,151,EPISTAXIS WITHOUT MCC,15,30268.533333,5898.4666667,4300.1333333
State,28,Mississippi,152,OTITIS MEDIA AND URI WITH MCC,12,82636.333333,11061.5,9473.25
State,28,Mississippi,153,OTITIS MEDIA AND URI WITHOUT MCC,22,22796.045455,5471.1363636,4065.5
State,28,Mississippi,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",20,27172.7,10874.15,9871.25
State,28,Mississippi,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",23,26914.347826,6667.7826087,5289.6956522
State,28,Mississippi,157,DENTAL AND ORAL DISEASES WITH MCC,17,56758.941176,11735.941176,9726
State,28,Mississippi,158,DENTAL AND ORAL DISEASES WITH CC,20,24543.85,6875.05,5241.3
State,28,Mississippi,163,MAJOR CHEST PROCEDURES WITH MCC,131,153743.07634,34370.068702,29280.70229
State,28,Mississippi,164,MAJOR CHEST PROCEDURES WITH CC,146,78454.383562,18731.773973,15988.568493
State,28,Mississippi,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,56,70663.678571,15088.571429,11388.410714
State,28,Mississippi,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,178,134925.19101,26412.179775,24065.398876
State,28,Mississippi,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,71,78967.112676,14082.915493,11382.71831
State,28,Mississippi,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,18,54394.777778,12509.111111,7768.7777778
State,28,Mississippi,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,349,46827.498567,10630.131805,9340.4670487
